Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=State	Dependency=Tenure	Dependency=Vintage	Option=EF 6.7	Option=EF 10.2	Option=EF 10.5	Option=EF 15.9	Option=EF 17.6	Option=EF 19.9	Option=EF 21.9	Option=None	Option=Void	source_count	source_weight	sampling_probability
0-100%	Single-Family Detached	HI	Owner	1980s	0	0	0	0.00436071	0.314304	0.371933	0.0803015	0.229101	0	0.0330086	47.0379	1.24628e-05
0-100%	Single-Family Detached	HI	Owner	1990s	0	0	0	0.0086937	0.346485	0.39568	0.0357093	0.213432	0	0.0365452	52.8906	1.14675e-05
0-100%	Single-Family Detached	HI	Owner	2000s	0	0	0	0.0220906	0.425836	0.273919	0.0520342	0.22612	0	0.0247564	32.5799	9.59931e-06
0-100%	Single-Family Detached	HI	Owner	2010s	0	0	0	0.0036488	0.236491	0.297152	0.0866503	0.376058	0	0.0117888	13.8788	3.6093e-06
0-100%	Single-Family Detached	HI	Owner	<1940	0	0	0	0.00317485	0.187751	0.0930823	0	0.715992	0	0.0176832	21.1695	7.40912e-06
0-100%	Single-Family Detached	HI	Renter	1940s	0	0	0	0	0.0338844	0.0265573	0	0.939558	0	0.0145486	1.536	2.149e-06
0-100%	Single-Family Detached	HI	Renter	1950s	0	0	0	0	0.117548	0.251513	0	0.63094	0	0.0155185	4.49305	4.67476e-06
0-100%	Single-Family Detached	HI	Renter	1960s	0	0	0	0	0.133017	0.328376	0.0289725	0.509635	0	0.0271573	8.7939	6.70309e-06
0-100%	Single-Family Detached	HI	Renter	1970s	0	0	0	0	0.146808	0.280054	0.0324309	0.540707	0	0.0252175	7.28459	1.02535e-05
0-100%	Single-Family Detached	HI	Renter	1980s	0	0	0	0	0.116768	0.218443	0.0459213	0.618868	0	0.0271573	8.81985	8.14871e-06
0-100%	Single-Family Detached	HI	Renter	1990s	0	0	0	0	0.134356	0.242559	0.0213143	0.60177	0	0.030067	9.91726	7.69147e-06
0-100%	Single-Family Detached	HI	Renter	2000s	0	0	0	0	0.164855	0.167641	0.0310074	0.636497	0	0.020368	6.1089	7.94864e-06
0-100%	Single-Family Detached	HI	Renter	2010s	0	0	0	0	0.0661704	0.13144	0.0373195	0.76507	0	0.00969904	2.60234	4.0469e-06
0-100%	Single-Family Detached	HI	Renter	<1940	0	0	0	0	0.0338844	0.0265573	0	0.939558	0	0.0145486	3.96939	2.49498e-06
0-100%	Single-Family Detached	IA	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.09269	125.569	0
0-100%	Single-Family Detached	IA	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.0470166	189.546	0
0-100%	Single-Family Detached	IA	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.03224	124.949	0
0-100%	Single-Family Detached	IA	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.0470166	181.173	0
0-100%	Single-Family Detached	IA	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.0214933	74.6739	0
0-100%	Single-Family Detached	IA	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.0228367	95.2762	0
0-100%	Single-Family Detached	IA	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.0349267	116.724	0
0-100%	Single-Family Detached	IA	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.142393	43.1991	0
0-100%	Single-Family Detached	IA	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.09269	324.5	0
0-100%	Single-Family Detached	IA	Owner	1940s	0.00258444	0.000484668	0.00132957	0.00169969	0	0	0	0.993902	0	0.0594336	83.6283	2.58601e-05
0-100%	Single-Family Detached	IA	Owner	1950s	0.021329	0.00384403	0.00942488	0.00218205	0	0	0	0.96322	0	0.0301475	126.236	5.11494e-05
0-100%	Single-Family Detached	IA	Owner	1960s	0.01992	0.00343115	0.00871459	0.00276941	0	0	0	0.965165	0	0.0206726	83.2151	3.13104e-05
0-100%	Single-Family Detached	IA	Owner	1970s	0.0252213	0.00472983	0.0117284	0.00692366	0	0	0	0.951397	0	0.0301475	120.66	3.64336e-05
0-100%	Single-Family Detached	IA	Owner	1980s	0.0129716	0.0024326	0.00558265	0.000854624	0	0	0	0.978159	0	0.0137817	49.7323	1.34031e-05
0-100%	Single-Family Detached	IA	Owner	1990s	0.0572232	0.0101426	0.0244286	0.00255424	0	0	0	0.905651	0	0.0146431	63.4533	1.74267e-05
0-100%	Single-Family Detached	IA	Owner	2000s	0.0446991	0.00838257	0.0195146	0.00421777	0	0	0	0.923186	0	0.0223953	77.7371	1.22824e-05
0-100%	Single-Family Detached	IA	Owner	2010s	0.0102017	0.0014395	0.00476937	0.00344333	0	0	0	0.980146	0	0.0913038	28.7703	4.71035e-06
0-100%	Single-Family Detached	IA	Owner	<1940	0.00258444	0.000484668	0.00132957	0.00169969	0	0	0	0.993902	0	0.0594336	216.115	0.00012628
0-100%	Single-Family Detached	IA	Renter	1940s	0	0	0	0.00312031	0.0470295	0.0136323	0	0.936218	0	0.0280061	4.24741	1.00514e-05
0-100%	Single-Family Detached	IA	Renter	1950s	0	0	0	0.0041719	0.0413271	0.00956788	0	0.944933	0	0.014206	6.41141	1.97614e-05
0-100%	Single-Family Detached	IA	Renter	1960s	0	0	0	0.00476474	0.114545	0.02865	0	0.85204	0	0.00974125	4.22643	1.67858e-05
0-100%	Single-Family Detached	IA	Renter	1970s	0	0	0	0.0114248	0.12925	0.0537983	0	0.805527	0	0.014206	6.12822	1.8438e-05
0-100%	Single-Family Detached	IA	Renter	1980s	0	0	0	0.00149072	0.088861	0.0341861	0	0.875462	0	0.00649417	2.52586	8.01578e-06
0-100%	Single-Family Detached	IA	Renter	1990s	0	0	0	0.00409451	0.151626	0.0993623	0	0.744917	0	0.00690005	3.22274	1.08805e-05
0-100%	Single-Family Detached	IA	Renter	2000s	0	0	0	0.00716463	0.133088	0.0550994	0	0.804648	0	0.010553	3.9482	1.4536e-05
0-100%	Single-Family Detached	IA	Renter	2010s	0	0	0	0.0053928	0.125812	0.0811463	0	0.787649	0	0.0430239	1.46122	6.15014e-06
0-100%	Single-Family Detached	IA	Renter	<1940	0	0	0	0.00312031	0.0470295	0.0136323	0	0.936218	0	0.0280061	10.9763	5.15504e-05
0-100%	Single-Family Detached	ID	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.0566568	44.7329	0
0-100%	Single-Family Detached	ID	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.0261493	103.526	0
0-100%	Single-Family Detached	ID	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.0305075	69.5173	0
0-100%	Single-Family Detached	ID	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.0697315	195.989	0
0-100%	Single-Family Detached	ID	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.0283284	67.5857	0
0-100%	Single-Family Detached	ID	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.0675524	190.999	0
0-100%	Single-Family Detached	ID	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.108955	262.823	0
0-100%	Single-Family Detached	ID	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.0719106	180.926	0
0-100%	Single-Family Detached	ID	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.0566568	115.6	0
0-100%	Single-Family Detached	ID	Owner	1940s	0	0	0.000622532	0.14935	0.111548	0.028815	0	0.709665	0	0.0711667	14.5825	1.05973e-05
0-100%	Single-Family Detached	ID	Owner	1950s	0	0	0.00133926	0.175281	0.106421	0.079205	0	0.637754	0	0.0328462	33.7485	1.63393e-05
0-100%	Single-Family Detached	ID	Owner	1960s	0	0	0.00106555	0.148488	0.315157	0.0960196	0	0.43927	0	0.0383205	22.6619	1.22291e-05
0-100%	Single-Family Detached	ID	Owner	1970s	0	0	0.00190462	0.0708741	0.257461	0.135167	0.0100995	0.524493	0	0.0875898	63.8903	2.88045e-05
0-100%	Single-Family Detached	ID	Owner	1980s	0	0	0.00264578	0.125402	0.154175	0.0700059	0.0231054	0.624665	0	0.0355834	22.0322	1.32706e-05
0-100%	Single-Family Detached	ID	Owner	1990s	0	0	0.000987895	0.215216	0.216026	0.0263493	0	0.541422	0	0.0848526	62.2636	2.9005e-05
0-100%	Single-Family Detached	ID	Owner	2000s	0	0	0.000317264	0.0955429	0.271594	0.0813272	0.0156391	0.53558	0	0.136859	85.6776	3.05411e-05
0-100%	Single-Family Detached	ID	Owner	2010s	0	0	0	0.0308466	0.282221	0.126146	0.0209135	0.539873	0	0.090327	58.98	1.02195e-05
0-100%	Single-Family Detached	ID	Owner	<1940	0	0	0.000622532	0.14935	0.111548	0.028815	0	0.709665	0	0.0711667	37.6844	2.24866e-05
0-100%	Single-Family Detached	ID	Renter	1940s	0	0	0	0.0338829	0.0687234	0.04477	0	0.852624	0	0.0226878	8.23441	4.03736e-06
0-100%	Single-Family Detached	ID	Renter	1950s	0	0	0	0.039981	0.0659196	0.123727	0	0.770372	0	0.0104713	19.0571	6.16727e-06
0-100%	Single-Family Detached	ID	Renter	1960s	0	0	0	0.0372321	0.214595	0.164884	0	0.583289	0	0.0122165	12.7967	6.65522e-06
0-100%	Single-Family Detached	ID	Renter	1970s	0	0	0	0.0158438	0.156296	0.206936	0	0.620924	0	0.0279234	36.0775	1.54483e-05
0-100%	Single-Family Detached	ID	Renter	1980s	0	0	0	0.0289506	0.0966574	0.110683	0	0.763709	0	0.0113439	12.4411	7.65317e-06
0-100%	Single-Family Detached	ID	Renter	1990s	0	0	0	0.0559067	0.152392	0.0468762	0	0.744825	0	0.0270508	35.159	1.72128e-05
0-100%	Single-Family Detached	ID	Renter	2000s	0	0	0	0.0226065	0.17451	0.131784	0	0.671099	0	0.0436303	48.3804	1.6894e-05
0-100%	Single-Family Detached	ID	Renter	2010s	0	0	0	0.00682417	0.169551	0.191122	0	0.632503	0	0.028796	33.3048	6.17792e-06
0-100%	Single-Family Detached	ID	Renter	<1940	0	0	0	0.0338829	0.0687234	0.04477	0	0.852624	0	0.0226878	21.2796	1.21614e-05
0-100%	Single-Family Detached	IL	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.146364	433.479	0
0-100%	Single-Family Detached	IL	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.100872	974.514	0
0-100%	Single-Family Detached	IL	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.0751599	589.869	0
0-100%	Single-Family Detached	IL	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.0988946	792.664	0
0-100%	Single-Family Detached	IL	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.0534031	402.353	0
0-100%	Single-Family Detached	IL	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.073182	790.948	0
0-100%	Single-Family Detached	IL	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.0712041	505.539	0
0-100%	Single-Family Detached	IL	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.0257126	168.505	0
0-100%	Single-Family Detached	IL	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.146364	1120.21	0
0-100%	Single-Family Detached	IL	Owner	1940s	0	0	0	0.00126842	0.0917382	0.0837534	0	0.82324	0	0.0922611	274.822	9.54688e-05
0-100%	Single-Family Detached	IL	Owner	1950s	0	0	0	0.00418883	0.11374	0.116005	0	0.766066	0	0.0635853	617.835	0.000209037
0-100%	Single-Family Detached	IL	Owner	1960s	0	0	0	0.00410019	0.150146	0.100784	0	0.74497	0	0.0473773	373.972	0.0001165
0-100%	Single-Family Detached	IL	Owner	1970s	0	0	0	0.00395981	0.142225	0.117772	0	0.736043	0	0.0623386	502.543	0.000115263
0-100%	Single-Family Detached	IL	Owner	1980s	0	0	0	0.00142923	0.156689	0.224451	0	0.61743	0	0.0336628	255.089	4.74866e-05
0-100%	Single-Family Detached	IL	Owner	1990s	0	0	0	0.00849104	0.225524	0.164743	0	0.601242	0	0.0461305	501.455	6.11881e-05
0-100%	Single-Family Detached	IL	Owner	2000s	0	0	0	0.00359601	0.203036	0.179428	0	0.61394	0	0.0448838	320.508	4.60256e-05
0-100%	Single-Family Detached	IL	Owner	2010s	0	0	0	0.00479735	0.19329	0.211578	0	0.590335	0	0.016208	106.831	7.47791e-06
0-100%	Single-Family Detached	IL	Owner	<1940	0	0	0	0.00126842	0.0917382	0.0837534	0	0.82324	0	0.0922611	710.204	0.000265748
0-100%	Single-Family Detached	IL	Renter	1940s	0	0	0.000290544	0.0090102	0.0497986	0.0200206	0	0.92088	0	0.0434928	17.9979	4.60105e-05
0-100%	Single-Family Detached	IL	Renter	1950s	0	0	0.000185804	0.0302365	0.0627403	0.0281787	0.00787574	0.870783	0	0.0299748	40.4615	9.33331e-05
0-100%	Single-Family Detached	IL	Renter	1960s	0	0	1.80303e-05	0.0300865	0.0841928	0.0248865	0	0.860816	0	0.0223342	24.4912	6.71987e-05
0-100%	Single-Family Detached	IL	Renter	1970s	0	0	0.000297058	0.029389	0.0806641	0.0294141	0	0.860236	0	0.0293871	32.9111	6.29077e-05
0-100%	Single-Family Detached	IL	Renter	1980s	0	0	0.000866746	0.0118841	0.099563	0.0628041	0.0164268	0.808455	0	0.015869	16.7056	3.02423e-05
0-100%	Single-Family Detached	IL	Renter	1990s	0	0	0.000440464	0.0660217	0.134003	0.0431059	0.020258	0.736171	0	0.0217464	32.8399	4.03515e-05
0-100%	Single-Family Detached	IL	Renter	2000s	0	0	0.000811031	0.0285887	0.12335	0.0480028	0.0306427	0.768604	0	0.0211587	20.9898	4.04474e-05
0-100%	Single-Family Detached	IL	Renter	2010s	0	0	1.87665e-05	0.0400943	0.123448	0.059505	0	0.776933	0	0.00764063	6.99626	9.68513e-06
0-100%	Single-Family Detached	IL	Renter	<1940	0	0	0.000290544	0.0090102	0.0497986	0.0200206	0	0.92088	0	0.0434928	46.5107	0.00015288
0-100%	Single-Family Detached	IN	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.187101	466.301	0
0-100%	Single-Family Detached	IN	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.0949896	771.015	0
0-100%	Single-Family Detached	IN	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.0805972	544.419	0
0-100%	Single-Family Detached	IN	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.158316	1076.12	0
0-100%	Single-Family Detached	IN	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.0690833	438.955	0
0-100%	Single-Family Detached	IN	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.11226	982.549	0
0-100%	Single-Family Detached	IN	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.13241	832.546	0
0-100%	Single-Family Detached	IN	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.0690833	360.569	0
0-100%	Single-Family Detached	IN	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.187101	1205.03	0
0-100%	Single-Family Detached	IN	Owner	1940s	0	0	0	0.00812706	0.229451	0.158369	0	0.604054	0	0.04683	108.033	6.4194e-05
0-100%	Single-Family Detached	IN	Owner	1950s	0	0	0	0.0121789	0.184638	0.16127	0	0.641913	0	0.0237752	178.63	0.000124284
0-100%	Single-Family Detached	IN	Owner	1960s	0	0	0	0.0104309	0.164712	0.172493	0	0.652364	0	0.0201729	126.132	7.93697e-05
0-100%	Single-Family Detached	IN	Owner	1970s	0	0	0	0.0179417	0.28186	0.146115	0	0.554083	0	0.0396254	249.316	8.06502e-05
0-100%	Single-Family Detached	IN	Owner	1980s	0	0	0	0.0047627	0.336702	0.301602	0	0.356933	0	0.0172911	101.698	3.32212e-05
0-100%	Single-Family Detached	IN	Owner	1990s	0	0	0	0.00508547	0.157376	0.174241	0	0.663298	0	0.028098	227.638	5.50799e-05
0-100%	Single-Family Detached	IN	Owner	2000s	0	0	0	0.0170236	0.226598	0.156657	0	0.599721	0	0.0331412	192.886	4.94602e-05
0-100%	Single-Family Detached	IN	Owner	2010s	0	0	0	0.0111998	0.315745	0.238508	0	0.434546	0	0.0172911	83.5371	1.17886e-05
0-100%	Single-Family Detached	IN	Owner	<1940	0	0	0	0.00812706	0.229451	0.158369	0	0.604054	0	0.04683	279.183	0.000192366
0-100%	Single-Family Detached	IN	Renter	1940s	0	0	0	0.00943784	0.240454	0.107502	0.0342642	0.608342	0	0.0465806	125.442	4.08529e-05
0-100%	Single-Family Detached	IN	Renter	1950s	0	0	0	0.0146778	0.200807	0.113609	0	0.670906	0	0.0236486	207.415	7.20095e-05
0-100%	Single-Family Detached	IN	Renter	1960s	0	0	0	0.0126336	0.180027	0.12212	0	0.68522	0	0.0200655	146.457	5.39886e-05
0-100%	Single-Family Detached	IN	Renter	1970s	0	0	0	0.0207596	0.294301	0.0988223	0.0301326	0.555984	0	0.0394144	289.492	4.93227e-05
0-100%	Single-Family Detached	IN	Renter	1980s	0	0	0	0.00568248	0.362521	0.210342	0.0521333	0.369321	0	0.017199	118.086	2.31456e-05
0-100%	Single-Family Detached	IN	Renter	1990s	0	0	0	0.00602414	0.168231	0.120648	0.0236911	0.681405	0	0.0279484	264.321	3.68964e-05
0-100%	Single-Family Detached	IN	Renter	2000s	0	0	0	0.0196337	0.235836	0.105611	0.0390844	0.599836	0	0.0329647	223.968	3.49899e-05
0-100%	Single-Family Detached	IN	Renter	2010s	0	0	0	0.013307	0.338542	0.165646	0.0347513	0.447754	0	0.017199	96.9985	1.11056e-05
0-100%	Single-Family Detached	IN	Renter	<1940	0	0	0	0.00943784	0.240454	0.107502	0.0342642	0.608342	0	0.0465806	324.172	0.000114957
0-100%	Single-Family Detached	KS	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.0597138	120.28	0
0-100%	Single-Family Detached	KS	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.0370638	219.729	0
0-100%	Single-Family Detached	KS	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.0350047	214.684	0
0-100%	Single-Family Detached	KS	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.0494183	293.118	0
0-100%	Single-Family Detached	KS	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.0267683	143.416	0
0-100%	Single-Family Detached	KS	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.0432411	266.759	0
0-100%	Single-Family Detached	KS	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.0514774	253.303	0
0-100%	Single-Family Detached	KS	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.218264	97.7052	0
0-100%	Single-Family Detached	KS	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.0597138	310.831	0
0-100%	Single-Family Detached	KS	Owner	1940s	0.0232858	0.00457674	0.0108986	0.0259759	0.0244954	0.0116772	0.0038607	0.895229	0	0.239736	57.2713	2.49136e-05
0-100%	Single-Family Detached	KS	Owner	1950s	0.00979663	0.00200179	0.00480943	0.033004	0.108635	0.0433136	0	0.79844	0	0.148802	104.624	5.5417e-05
0-100%	Single-Family Detached	KS	Owner	1960s	0	0	0	0.0197582	0.0718017	0.0407692	0.00723348	0.860437	0	0.140535	102.222	2.57319e-05
0-100%	Single-Family Detached	KS	Owner	1970s	0.0234547	0.00414168	0.0105424	0.0477656	0.0656597	0.0579976	0	0.790438	0	0.198402	139.568	3.18953e-05
0-100%	Single-Family Detached	KS	Owner	1980s	0.0127059	0.00259626	0.00617946	0.0283129	0.0692546	0.038548	0	0.842403	0	0.107468	68.2873	1.61793e-05
0-100%	Single-Family Detached	KS	Owner	1990s	0.0304648	0.00459237	0.0121565	0.0379936	0.138097	0.0594804	0	0.717216	0	0.173602	127.017	1.73074e-05
0-100%	Single-Family Detached	KS	Owner	2000s	0.00806663	0.00101427	0.00403507	0.0504924	0.0914643	0.0698027	0.0176756	0.757449	0	0.206669	120.61	1.37834e-05
0-100%	Single-Family Detached	KS	Owner	2010s	0.00694039	0.00106705	0.00345382	0.0339873	0.119333	0.0854192	0.00765605	0.742143	0	0.876277	46.5222	4.12973e-06
0-100%	Single-Family Detached	KS	Owner	<1940	0.0232858	0.00457674	0.0108986	0.0259759	0.0244954	0.0116772	0.0038607	0.895229	0	0.239736	148.002	8.45415e-05
0-100%	Single-Family Detached	KS	Renter	1940s	0	0	0	0.00350062	0.0256376	0.00768018	0	0.963182	0	0.038701	11.5563	1.76782e-05
0-100%	Single-Family Detached	KS	Renter	1950s	0	0	0	0.00442263	0.113058	0.0283267	0	0.854193	0	0.0240213	21.1111	3.77361e-05
0-100%	Single-Family Detached	KS	Renter	1960s	0	0	0	0.0025842	0.0729342	0.0260237	0	0.898458	0	0.0226868	20.6264	2.05651e-05
0-100%	Single-Family Detached	KS	Renter	1970s	0	0	0	0.00667927	0.0713068	0.0395805	0	0.882433	0	0.0320284	28.1622	2.42361e-05
0-100%	Single-Family Detached	KS	Renter	1980s	0	0	0	0.00378529	0.0719086	0.0251521	0	0.899154	0	0.0173487	13.7791	1.35103e-05
0-100%	Single-Family Detached	KS	Renter	1990s	0	0	0	0.00533111	0.15049	0.0407323	0	0.803446	0	0.0280249	25.6297	1.39558e-05
0-100%	Single-Family Detached	KS	Renter	2000s	0	0	0	0.00706318	0.0993672	0.0476544	0	0.845915	0	0.0333629	24.3369	1.22844e-05
0-100%	Single-Family Detached	KS	Renter	2010s	0	0	0	0.00465411	0.126911	0.0570864	0	0.811348	0	0.141459	9.38733	5.83808e-06
0-100%	Single-Family Detached	KS	Renter	<1940	0	0	0	0.00350062	0.0256376	0.00768018	0	0.963182	0	0.038701	29.8641	5.8915e-05
0-100%	Single-Family Detached	KY	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.203124	192.909	0
0-100%	Single-Family Detached	KY	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.112367	589.733	0
0-100%	Single-Family Detached	KY	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.172872	733.364	0
0-100%	Single-Family Detached	KY	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.198803	852.419	0
0-100%	Single-Family Detached	KY	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.159906	743.556	0
0-100%	Single-Family Detached	KY	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.194481	822.569	0
0-100%	Single-Family Detached	KY	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.181515	573.04	0
0-100%	Single-Family Detached	KY	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.0994013	418.058	0
0-100%	Single-Family Detached	KY	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.203124	498.52	0
0-100%	Single-Family Detached	KY	Owner	1940s	0	0	0	0.00514192	0.0811243	0.0659288	0	0.847805	0	0.0646047	61.6752	4.61769e-05
0-100%	Single-Family Detached	KY	Owner	1950s	0	0	0	0.012538	0.182319	0.0923909	0	0.712752	0	0.0357388	188.545	9.17568e-05
0-100%	Single-Family Detached	KY	Owner	1960s	0	0	0	0.0112918	0.122311	0.0682558	0	0.798142	0	0.0549827	234.465	7.60131e-05
0-100%	Single-Family Detached	KY	Owner	1970s	0	0	0	0.0104701	0.122387	0.0996564	0	0.767487	0	0.0632301	272.529	0.000101914
0-100%	Single-Family Detached	KY	Owner	1980s	0	0	0	0.0140249	0.183571	0.072367	0	0.730037	0	0.050859	237.724	5.24824e-05
0-100%	Single-Family Detached	KY	Owner	1990s	0	0	0	0.0263918	0.124442	0.0978517	0	0.751315	0	0.0618556	262.985	6.39323e-05
0-100%	Single-Family Detached	KY	Owner	2000s	0	0	0	0.0214237	0.150206	0.075582	0	0.752789	0	0.0577319	183.208	4.90485e-05
0-100%	Single-Family Detached	KY	Owner	2010s	0	0	0	0.00135397	0.120237	0.143131	0	0.735278	0	0.0316151	133.658	1.17741e-05
0-100%	Single-Family Detached	KY	Owner	<1940	0	0	0	0.00514192	0.0811243	0.0659288	0	0.847805	0	0.0646047	159.383	9.35153e-05
0-100%	Single-Family Detached	KY	Renter	1940s	0	0	0	0	0.0104602	0.0363206	0	0.953219	0	0.0386188	36.4309	2.68179e-05
0-100%	Single-Family Detached	KY	Renter	1950s	0	0	0	0	0.0268426	0.058118	0	0.915039	0	0.0213636	111.371	4.91035e-05
0-100%	Single-Family Detached	KY	Renter	1960s	0	0	0	0	0.0165877	0.0395502	0	0.943862	0	0.0328671	138.496	4.30292e-05
0-100%	Single-Family Detached	KY	Renter	1970s	0	0	0	0	0.016903	0.0588062	0	0.924291	0	0.0377972	160.98	5.41847e-05
0-100%	Single-Family Detached	KY	Renter	1980s	0	0	0	0	0.0267652	0.0450813	0	0.928154	0	0.0304021	140.421	3.65661e-05
0-100%	Single-Family Detached	KY	Renter	1990s	0	0	0	0	0.0175422	0.0589352	0	0.923523	0	0.0369755	155.342	4.44715e-05
0-100%	Single-Family Detached	KY	Renter	2000s	0	0	0	0	0.0213441	0.045888	0	0.932768	0	0.0345105	108.219	3.77716e-05
0-100%	Single-Family Detached	KY	Renter	2010s	0	0	0	0	0.0168322	0.08561	0	0.897558	0	0.0188986	78.9504	1.09406e-05
0-100%	Single-Family Detached	KY	Renter	<1940	0	0	0	0	0.0104602	0.0363206	0	0.953219	0	0.0386188	94.1457	5.73536e-05
0-100%	Single-Family Detached	LA	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.283255	496.367	0
0-100%	Single-Family Detached	LA	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.146196	875.2	0
0-100%	Single-Family Detached	LA	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.255843	1500.45	0
0-100%	Single-Family Detached	LA	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.402039	2167.86	0
0-100%	Single-Family Detached	LA	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.20102	1051.77	0
0-100%	Single-Family Detached	LA	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.210157	1157.88	0
0-100%	Single-Family Detached	LA	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.292392	1397.41	0
0-100%	Single-Family Detached	LA	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.20102	943.391	0
0-100%	Single-Family Detached	LA	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.283255	1282.73	0
0-100%	Single-Family Detached	LA	Owner	1940s	0	0	0	0.0131691	0.145312	0.0977822	0.0153411	0.728395	0	0.103792	170.615	5.49536e-05
0-100%	Single-Family Detached	LA	Owner	1950s	0	0	0	0.0247954	0.0669597	0.0358674	0	0.872377	0	0.0535701	300.83	0.000127682
0-100%	Single-Family Detached	LA	Owner	1960s	0	0	0	0.0132256	0.107445	0.0490011	0	0.830328	0	0.0937477	515.746	0.000118165
0-100%	Single-Family Detached	LA	Owner	1970s	0	0	0	0.00856435	0.0820479	0.098885	0.0296646	0.780838	0	0.147318	745.154	0.000144669
0-100%	Single-Family Detached	LA	Owner	1980s	0	0	0	0.0147934	0.140547	0.0988566	0.044251	0.701552	0	0.0736589	361.521	6.9089e-05
0-100%	Single-Family Detached	LA	Owner	1990s	0	0	0	0.00285785	0.114533	0.143887	0.0309551	0.707768	0	0.0770071	397.997	5.65369e-05
0-100%	Single-Family Detached	LA	Owner	2000s	0	0	0	0.0142537	0.164424	0.18636	0.0347323	0.600231	0	0.10714	480.329	4.49603e-05
